Mass,SOM category,C,H,O,S,N,P
780.2081306,carbohydrate-like,26,44,22,0,3,1
783.1982804,carbohydrate-like,26,44,23,1,2,0
796.2030452,carbohydrate-like,26,44,23,0,3,1
540.2666532,lipid-like,26,44,5,1,3,1
451.3065127,lipid-like,26,44,6,0,0,0
515.2684131,protein-like,26,44,8,1,0,0
530.2970702,protein-like,26,45,10,0,1,0
547.2677582,protein-like,26,45,10,0,0,1
546.2919848,protein-like,26,45,11,0,1,0
562.2868994,protein-like,26,45,12,0,1,0
594.2589706,protein-like,26,45,12,1,1,0
578.2818141,protein-like,26,45,13,0,1,0
595.2525021,protein-like,26,45,13,0,0,1
594.2767287,protein-like,26,45,14,0,1,0
611.2474167,protein-like,26,45,14,0,0,1
702.2396917,aminosugar-like,26,45,17,1,3,0
707.1991463,aminosugar-like,26,45,18,1,0,1
706.2233729,carbohydrate-like,26,45,19,1,1,0
723.1940609,carbohydrate-like,26,45,19,1,0,1
690.2462164,carbohydrate-like,26,45,20,0,1,0
754.1903587,carbohydrate-like,26,45,20,2,1,0
739.1889756,carbohydrate-like,26,45,20,1,0,1
771.1788048,carbohydrate-like,26,45,22,1,0,1
770.2030314,carbohydrate-like,26,45,23,1,1,0
787.1737194,carbohydrate-like,26,45,23,1,0,1
498.2894829,lipid-like,26,45,6,1,1,0
483.2880997,lipid-like,26,45,6,0,0,1
499.2830143,lipid-like,26,45,7,0,0,1
526.313389,protein-like,26,45,8,0,3,0
515.277929,protein-like,26,45,8,0,0,1
514.3021556,protein-like,26,45,9,0,1,0
578.2462979,protein-like,26,45,9,2,1,0
531.2728436,protein-like,26,45,9,0,0,1
594.2507284,protein-like,26,46,10,1,1,1
533.2967358,protein-like,26,46,11,0,0,0
565.268807,protein-like,26,46,11,1,0,0
549.2916505,protein-like,26,46,12,0,0,0
581.2637216,protein-like,26,46,12,1,0,0
565.2865651,protein-like,26,46,13,0,0,0
597.2763943,aminosugar-like,26,46,15,0,0,0
686.254293,aminosugar-like,26,46,16,0,3,1
702.2492076,aminosugar-like,26,46,17,0,3,1
734.2390368,carbohydrate-like,26,46,19,0,3,1
737.2291866,carbohydrate-like,26,46,20,1,2,0
750.2339514,carbohydrate-like,26,46,20,0,3,1
709.2230386,carbohydrate-like,26,46,20,1,0,0
770.1947892,carbohydrate-like,26,46,21,1,1,1
766.2288661,carbohydrate-like,26,46,21,0,3,1
786.1897038,carbohydrate-like,26,46,22,1,1,1
769.2190158,carbohydrate-like,26,46,22,1,2,0
453.3221627,lipid-like,26,46,6,0,0,0
594.2329703,protein-like,26,46,8,2,1,1
513.31814,protein-like,26,46,8,0,2,0
532.3127203,protein-like,26,47,10,0,1,0
548.3076349,protein-like,26,47,11,0,1,0
564.3025495,protein-like,26,47,12,0,1,0
581.2732375,protein-like,26,47,12,0,0,1
580.2974641,protein-like,26,47,13,0,1,0
597.2681521,protein-like,26,47,13,0,0,1
613.2630667,protein-like,26,47,14,0,0,1
693.2198818,aminosugar-like,26,47,17,1,0,1
708.239023,carbohydrate-like,26,47,19,1,1,0
736.245171,carbohydrate-like,26,47,19,1,3,0
725.209711,carbohydrate-like,26,47,19,1,0,1
741.2046256,carbohydrate-like,26,47,20,1,0,1
757.1995402,carbohydrate-like,26,47,21,1,0,1
773.1944549,carbohydrate-like,26,47,22,1,0,1
740.2466103,carbohydrate-like,26,47,23,0,1,0
772.2186815,carbohydrate-like,26,47,23,1,1,0
789.1893695,carbohydrate-like,26,47,23,1,0,1
485.3037498,lipid-like,26,47,6,0,0,1
512.3341244,lipid-like,26,47,7,0,3,0
501.2986644,lipid-like,26,47,7,0,0,1
517.293579,protein-like,26,47,8,0,0,1
580.261948,protein-like,26,47,9,2,1,0
533.2884936,protein-like,26,47,9,0,0,1
519.3174713,protein-like,26,48,10,0,0,0
535.3123859,protein-like,26,48,11,0,0,0
567.2844571,protein-like,26,48,11,1,0,0
720.2242561,protein-like,26,48,14,2,3,1
672.2750284,aminosugar-like,26,48,15,0,3,1
704.2648576,aminosugar-like,26,48,17,0,3,1
692.2536242,aminosugar-like,26,48,18,0,1,1
720.2597723,aminosugar-like,26,48,18,0,3,1
708.2485389,carbohydrate-like,26,48,19,0,1,1
740.22061,carbohydrate-like,26,48,19,1,1,1
736.2546869,carbohydrate-like,26,48,19,0,3,1
739.2448367,carbohydrate-like,26,48,20,1,2,0
752.2496015,carbohydrate-like,26,48,20,0,3,1
772.2104393,carbohydrate-like,26,48,21,1,1,1
755.2397513,carbohydrate-like,26,48,21,1,2,0
768.2445161,carbohydrate-like,26,48,21,0,3,1
788.2053539,carbohydrate-like,26,48,22,1,1,1
784.2394307,carbohydrate-like,26,48,22,0,3,1
804.2002685,carbohydrate-like,26,48,23,1,1,1
455.3378128,lipid-like,26,48,6,0,0,0
503.3225567,protein-like,26,48,9,0,0,0
551.2990583,protein-like,26,49,10,0,0,1
567.2939729,protein-like,26,49,11,0,0,1
583.2888876,protein-like,26,49,12,0,0,1
646.2572565,protein-like,26,49,13,2,1,0
599.2838022,protein-like,26,49,13,0,0,1
615.2787168,protein-like,26,49,14,0,0,1
722.2481484,aminosugar-like,26,49,16,2,3,0
679.2406172,aminosugar-like,26,49,16,1,0,1
679.2583753,aminosugar-like,26,49,18,0,0,1
711.2304465,aminosugar-like,26,49,18,1,0,1
710.2546731,carbohydrate-like,26,49,19,1,1,0
695.2532899,carbohydrate-like,26,49,19,0,0,1
758.2216589,carbohydrate-like,26,49,20,2,1,0
711.2482045,carbohydrate-like,26,49,20,0,0,1
759.2151903,carbohydrate-like,26,49,21,1,0,1
535.2686276,lipid-like,26,49,5,2,0,1
503.3143145,lipid-like,26,49,7,0,0,1
594.2888314,protein-like,26,49,8,2,3,0
519.3092291,protein-like,26,49,8,0,0,1
535.3041437,protein-like,26,49,9,0,0,1
598.2820285,protein-like,26,50,10,1,1,1
658.2602477,protein-like,26,50,10,2,3,1
694.2337582,protein-like,26,50,14,2,1,1
617.3026091,aminosugar-like,26,50,16,0,0,0
690.2855931,aminosugar-like,26,50,16,0,3,1
678.2743597,aminosugar-like,26,50,17,0,1,1
706.2805077,aminosugar-like,26,50,17,0,3,1
770.2246501,aminosugar-like,26,50,17,2,3,1
694.2692743,aminosugar-like,26,50,18,0,1,1
722.2754223,aminosugar-like,26,50,18,0,3,1
738.2703369,carbohydrate-like,26,50,19,0,3,1
822.1930751,carbohydrate-like,26,50,22,2,1,1
425.3636336,lipid-like,26,50,4,0,0,0
441.3585483,lipid-like,26,50,5,0,0,0
598.2642705,protein-like,26,50,8,2,1,1
562.3262761,protein-like,26,50,8,0,3,1
